"","jurisdiction","year","state_population","murder_index","rape_index","robbery_index","agg_assault_index","total_violent_index","burglary_index","larceny_index","vehicle_theft_index","property_crime_index","crime_rate"
"595","NORTH CAROLINA",2012,9748364,4.91364499725287,20.3521329322541,96.3443712196221,231.926095496639,353.536244645768,1018.86839678945,2186.53099125145,165.361080074564,3370.76046811547,3724.29671276124
"596","NORTH DAKOTA",2012,701345,3.56457948655797,39.780707069987,18.1080637917145,184.217467865316,245.670818213575,346.334542913972,1523.7864389138,168.390734944999,2038.51171677277,2284.18253498635
"597","OHIO",2012,11553031,4.13744237334774,33.0043258777718,133.263729665401,131.047860946621,301.453358863142,911.552994188278,2123.87554400226,170.959465096216,3206.38800328676,3507.8413621499
"598","OKLAHOMA",2012,3815780,5.76553155580248,42.5076917432347,85.1202113329385,341.0049845641,474.398419196075,945.914072614249,2178.61092620644,307.774557233383,3432.29955605407,3906.69797525015
"599","OREGON",2012,3899801,2.33345239923781,29.7194651727101,62.0288060852336,153.059091989566,247.140815646747,565.439108303219,2413.30262749304,262.885208758088,3241.62694455435,3488.7677602011
"600","PENNSYLVANIA",2012,12764475,5.53880986096177,26.4092334388998,123.27181493951,200.329429921716,355.549288161088,446.865225557651,1601.38979472325,118.398915740757,2166.65393602165,2522.20322418274
"601","RHODE ISLAND",2012,1050304,3.42757906282372,27.8014746206813,68.0755286088599,153.66979464993,252.974376942295,564.503229541161,1759.3001645238,250.594113704223,2574.39750776918,2827.37188471147
"602","SOUTH CAROLINA",2012,4723417,7.02880986370672,36.2449472489937,95.5028954674127,421.707420708356,560.484073288469,957.400119447425,2590.07409254783,285.534815156062,3833.00902715132,4393.49310043979
"603","SOUTH DAKOTA",2012,834047,2.75763835850977,71.9383919611245,18.8238792298276,230.322751595534,323.842661144995,393.263209387481,1555.42793151945,128.649824290478,2077.34096519741,2401.1836263424
"604","TENNESSEE",2012,6454914,6.19682926836825,31.7122737808745,126.275888416174,474.289820127735,638.474811593152,871.134766474038,2304.1515347842,200.823744514644,3376.11004577288,4014.58485736603
"605","TEXAS",2012,26060796,4.40508417317721,29.6038540035385,116.592754879782,257.962189643018,408.563882699515,786.629848144316,2326.96269139285,249.539576611551,3363.13211614872,3771.69599884823
"606","UTAH",2012,2854871,1.82144832463533,34.1521560869125,38.7057768985008,133.351034074745,208.030415384793,458.689727136533,2352.36548341414,211.288005657699,3022.34321620837,3230.37363159316
"607","VERMONT",2012,625953,1.27805122748833,20.9280888501213,18.2122299917086,101.924585392194,142.342955461512,667.622009959214,1759.55702744455,73.4879455805787,2500.66698298435,2643.00993844586
"608","VIRGINIA",2012,8186628,3.93324333290825,18.3836373168538,57.6305653560904,111.535543083184,191.482989089036,362.188192745536,1705.87939258997,111.511113000371,2179.57869833587,2371.06168742491
"609","WASHINGTON",2012,6895318,3.14706297809615,32.6308373304901,84.1295499351879,178.164371824476,298.07182206825,890.111231998292,2412.33254216847,386.682673663492,3689.12644783025,3987.1982698985
"610","WEST VIRGINIA",2012,1856680,3.77017041170261,22.3517245836655,44.9727470538811,248.992825904302,320.087467953551,617.553913436887,1658.87498114915,120.322295710623,2396.75119029666,2716.83865825021
"611","WISCONSIN",2012,5724554,2.95219505309933,21.4514528118697,81.9627170955152,177.568418430501,283.934783390986,487.915739811346,1827.54848674674,143.766658503003,2459.23088506109,2743.16566845208
"612","WYOMING",2012,576626,2.42791688199977,26.7070857019975,10.5787807001419,161.629895287413,201.343678571552,368.52309816068,1823.1921557474,101.278818506276,2292.99407241436,2494.33775098591
"613","FEDERAL",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","ALABAMA",2013,4833996,7.15763935261841,29.9752006414569,96.0902739679553,285.22985951995,430.989185758532,877.327991169211,2252.00848325071,218.514868444244,3347.85134286416,3778.8405286227
"615","ALASKA",2013,737259,4.61167649360672,89.1138663617535,84.5021898681467,424.138599867889,638.717194364531,395.654715642671,2251.44759168759,229.905636960688,2877.00794429095,3515.72513865548
"616","ARIZONA",2013,6634997,5.35041688790515,35.3278230570413,100.316548749005,262.110141119883,415.614355213725,727.837555917508,2381.8548825267,255.704712451264,3365.39715089547,3781.0115061092
"617","ARKANSAS",2013,2958765,5.34006587207838,38.3605997772719,76.417018587147,331.08408406886,463.2000175749,1026.40797765284,2380.38505930684,191.904392542159,3598.69742950184,4061.89744707674
"618","CALIFORNIA",2013,38431393,4.54316084769553,19.4216223179836,139.57339511477,231.656968562134,402.636979617158,603.824066434438,1617.31582303041,430.09630173957,2651.23619120441,3053.87317082157
"619","COLORADO",2013,5272086,3.30040139709405,41.691277418464,59.4830964441779,186.377839815208,305.363000527685,475.618189839847,1941.83099441094,237.553029294287,2655.00221354507,2960.36521407276
"620","CONNECTICUT",2013,3599341,2.52824058626287,17.9755127396932,98.6569485914227,136.302728749513,262.242449381706,359.343557612352,1447.45940993087,173.392851635897,1980.19581917912,2242.43826856083
"621","DELAWARE",2013,925240,4.43128269421988,30.046258268125,133.262721023734,319.916994509533,500.734944446846,680.796333924171,2307.18516276858,146.448489040681,3134.42998573343,3635.16493018028
"622","FLORIDA",2013,19600311,4.95910498563008,24.3108387412832,118.365468792817,311.495057399855,469.344593562827,708.738754196298,2210.90369433424,178.11452073388,3097.75696926442,3567.10156282724
"623","GEORGIA",2013,9994759,5.63295223026388,20.2306028589584,127.106616577748,213.722011706335,375.386740190534,835.027637985068,2293.10181466106,271.73241495868,3399.86186760481,3775.24860779535
"624","HAWAII",2013,1408987,2.27113521984234,25.9761090769468,66.2887592291483,149.823951533974,254.438117597962,551.956831397309,2336.99814121777,323.707741803154,3212.66271441823,3467.10083201619
"625","IDAHO",2013,1612843,1.798067139827,31.9931946258873,13.6405093366186,157.98189904411,215.210035942742,414.981495409039,1363.9889313467,95.3595607259975,1874.32998748173,2089.54002342447
"626","ILLINOIS",2013,12890552,5.60100141561044,30.2159286894774,137.565869948781,218.462328067875,403.054888572654,458.421020294554,1676.10355243127,162.103221025756,2296.62779375158,2699.68268232423
"627","INDIANA",2013,6570713,5.43320032392223,24.7005157583355,108.268311216758,211.773060244756,359.580459533083,650.675200697398,1986.60328034416,215.866984298355,2853.14546533991,3212.72592487299
"628","IOWA",2013,3092341,1.32585636577596,28.2310392029857,30.3006686520018,204.763963612034,273.029397469425,514.755649522482,1545.85150861435,137.598020399432,2198.20517853626,2471.23457600569
"629","KANSAS",2013,2895801,4.04033288199016,34.636357954155,46.2393652049985,247.841616188405,342.841238054687,603.494508082565,2125.73308732195,230.36803979279,2959.59563519731,3302.43687325199
"630","KENTUCKY",2013,4399583,3.90946141941179,21.6156849410501,73.8024490048261,95.804534202446,210.929081233381,598.48853857286,1637.6097461964,137.944891595408,2374.04317636467,2584.97225759805
"631","LOUISIANA",2013,4629284,10.6711966688585,26.9588126371162,119.651332689893,352.775936840341,521.182109371557,890.288865405536,2490.66594315665,197.978780303822,3578.93358886601,4100.11569823757
"632","MAINE",2013,1328702,1.80627409306225,27.5456799191993,25.2125758823273,68.2621084336443,132.535361578443,487.694005126808,1735.75414201228,68.5631541158213,2292.01130125491,2424.54666283335
"633","MARYLAND",2013,5938737,6.4660213105918,19.8527060551764,169.194224293819,271.505540656203,475.43779089729,537.993179357833,1895.20094929275,225.923458135964,2659.11758678655,3134.55537768384
"634","MASSACHUSETTS",2013,6708874,2.05697707245657,25.6674965128276,99.9422555856616,270.060221730204,406.387122488811,457.841360562145,1452.35996383298,135.954259984611,2046.15558437973,2452.54270686854
"635","MICHIGAN",2013,9898193,6.31428382938179,45.5234606963109,101.968106703921,275.343186377554,452.173442162625,568.346161769123,1513.34693110146,243.327241649057,2325.02033451964,2777.19377668227
"636","MINNESOTA",2013,5422060,2.10252191971317,26.7979328889758,67.760223973914,127.405451064724,234.412750873284,418.899827740748,1853.79726524605,146.918329933641,2419.61542292044,2654.02817379372
"637","MISSISSIPPI",2013,2992206,7.25217448263923,24.2630353658806,80.642843440592,155.370318754792,277.487579397943,834.467947728198,1744.26493363091,146.614237121375,2725.34711848048,3002.83469787842
"638","MISSOURI",2013,6044917,6.10430217652285,27.7754020443953,90.7539342558384,298.697236041454,433.686682546675,641.811955399884,2225.24147147099,270.375920794281,3137.42934766515,3571.11603021183
"639","MONTANA",2013,1014864,2.26631351589967,37.6405114379858,21.3821753456621,218.452915858677,288.117422630027,406.162796197323,1989.62619621939,185.34503145249,2581.13402386921,2869.25144649924
"640","NEBRASKA",2013,1868969,2.9963043795804,33.2268753521327,55.3781255868877,161.104865837796,264.798399545418,478.606119202619,1915.01303659932,238.687747094789,2632.30690289673,2897.10530244215
"641","NEVADA",2013,2791494,5.83916712699365,39.0471912173195,185.671185393914,360.380498758013,604.980702089992,825.615244023451,1652.59176627283,358.159465863083,2836.36647615936,3441.34717824935
"642","NEW HAMPSHIRE",2013,1322616,1.58776243444809,39.4672376562812,48.918204527996,113.86524887042,223.194033642418,376.450912434146,1765.8186503112,71.3737018151905,2213.64326456054,2436.83729820296
"643","NEW JERSEY",2013,8911502,4.53346697335646,9.66167095064334,135.600036896137,135.454158008381,288.929969381144,402.659394566707,1324.18754997755,154.250091623163,1881.09703616742,2170.02700554856
"644","NEW MEXICO",2013,2086895,5.89392374796049,54.3870199506923,87.7859211891351,453.784210513706,622.45584947973,1045.95583390635,2450.81808140802,286.74178624224,3783.51570155662,4405.97155103635
"645","NEW YORK",2013,19695680,3.26975255487498,13.0739329639799,138.309517620108,234.21379713724,393.807169897155,286.58061057044,1455.52730344928,78.6111472160393,1820.71906123576,2214.52623113292
"646","NORTH CAROLINA",2013,9848917,4.70102448827622,18.174587114502,94.1727907748639,216.521268277517,341.022266712167,915.653974949733,2041.27012137477,146.269889369562,3103.19398569406,3444.21625240623
"647","NORTH DAKOTA",2013,723857,2.21038133222446,39.7868639800403,22.2419621555086,199.901361733049,273.396541029513,411.545374293541,1511.624533575,198.243575733881,2121.41348360242,2394.81002463194
"648","OHIO",2013,11572005,4.13065842954613,31.0577121250812,125.155493797315,124.178999231335,291.410174814131,787.158318718321,1968.53527111335,168.726162838678,2924.41975267035,3215.82992748448
"649","OKLAHOMA",2013,3853118,5.13869546689201,44.5094077056555,78.455941396033,302.404442324372,446.054338330671,869.737184275177,2118.38827671512,292.80182958321,3280.9272905735,3726.98162890418
"650","OREGON",2013,3928068,2.08754023606516,25.4578077568922,60.9459917699999,142.461892207569,242.765654769724,529.726063805413,2402.27511336362,252.337790486315,3184.33896765535,3427.10462242507
"651","PENNSYLVANIA",2013,12781296,4.78042289295233,21.3436884647691,115.316944384983,185.270726849609,335.059918806356,406.844501527858,1544.52255858874,107.704257846779,2059.07131796337,2394.13123676973
"652","RHODE ISLAND",2013,1053354,2.94298023266632,31.6133037896092,64.8404999648741,146.864207094671,257.273433242766,533.628770574755,1697.52998517118,212.55912067548,2443.71787642141,2700.99130966418
"653","SOUTH CAROLINA",2013,4771929,6.39154522206848,36.4422857087773,83.0900878868902,372.176534898151,508.452661387041,857.724412915615,2509.04822766642,264.065119158311,3630.83775974035,4139.29042112739
"654","SOUTH DAKOTA",2013,845510,2.12889262102163,53.6954027746567,18.4504027155208,242.693758796466,323.236862958451,400.113540939788,1413.9395157952,110.702416293125,1924.75547302811,2247.99233598656
"655","TENNESSEE",2013,6497269,5.15601247231722,29.3046201411701,112.862804356723,429.334232582951,585.830754429284,790.08580374308,2223.13405832512,183.246222374355,3196.46608444256,3782.29683887184
"656","TEXAS",2013,26505637,4.30097190269375,28.7108738416662,120.012207214639,246.555100713105,410.316492299355,720.835345326732,2284.19335856746,248.200033826767,3253.22873772096,3663.54523002032
"657","UTAH",2013,2902787,1.75693221721056,31.900377120333,42.9587151933642,131.735466639474,228.883483355823,472.890363640184,2312.08834819778,258.096787673364,3043.07549951133,3271.95898286715
"658","VERMONT",2013,626855,1.5952652527299,18.0264973558478,11.9644893954742,88.3776950012363,123.633057086567,534.732912715062,1626.05387210758,53.7604390169976,2214.54722383964,2338.18028092621
"659","VIRGINIA",2013,8270345,3.86924608344634,17.8468975598962,55.3060362052611,110.164690832124,197.75474904614,323.045773785737,1647.02923517701,104.3003647369,2074.37537369965,2272.13012274579
"660","WASHINGTON",2013,6973742,2.39469713677392,29.7114519005722,83.5849677260788,166.668052818702,289.987785610652,838.674559511952,2469.64972320456,407.600395885021,3715.92467860153,4005.91246421218
"661","WEST VIRGINIA",2013,1853595,3.34485149129125,19.7993628597401,35.228839093761,228.852581065443,305.190723971526,534.528847995382,1513.54529980929,106.064161804493,2154.13830960916,2459.32903358069
"662","WISCONSIN",2013,5742953,2.83826108275655,22.7757392407704,84.1727243806453,161.676405849047,280.657006943989,424.13719910297,1635.84831705919,128.679444181417,2188.66496034357,2469.32196728756
"663","WYOMING",2013,583223,2.9148370348906,24.6903842955439,12.6881141518767,157.22973888204,207.810734487494,335.377720014471,1761.76179608829,99.1044591862804,2196.24397528904,2404.05470977654
"664","FEDERAL",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","ALABAMA",2014,4849377,5.69145273712479,29.6120511975043,96.9402873812451,283.438470549928,427.41572783473,818.97117918446,2149.51322613193,209.119645678197,3177.60405099459,3605.01977882932
"666","ALASKA",2014,736732,5.56511730181396,75.3326854269938,85.3770434839263,440.18720511665,635.78071809016,427.563890261316,2096.42040796382,236.042414337914,2760.02671256305,3395.80743065321
"667","ARIZONA",2014,6731484,4.73892532463867,36.6041128523814,92.8324274409625,252.098942818552,399.852395103368,647.138134770877,2289.10890971441,261.264826596929,3197.51187108222,3597.36426618558
"668","ARKANSAS",2014,2966369,5.56235586334674,39.8466947301566,69.1080576961261,346.04595719548,480.149300373622,835.701829408277,2313.50179293271,188.816698124879,3338.02032046586,3818.16962083948
"669","CALIFORNIA",2014,38802500,4.37858385413311,21.6429353778751,125.455834031312,236.590425874621,396.131692545583,522.311706719928,1527.40158494942,391.345918433091,2441.05921010244,2837.19090264803
"670","COLORADO",2014,5355866,2.8193386466353,39.6014388709501,56.7415241531435,192.779281632513,309.081668585435,438.248455058435,1857.10396787373,234.7706234622,2530.12304639436,2839.2047149798
"671","CONNECTICUT",2014,3596677,2.39109600333864,15.8757653244926,87.831072959846,124.976471337293,236.940931865719,332.39014790597,1418.11455407311,169.87903000464,1920.38373198372,2157.32466384944
"672","DELAWARE",2014,935614,5.77161094211929,26.6135393442167,135.632857139803,306.429788352889,489.090586502553,616.493553965631,2230.08633902443,135.419093771577,2981.99898676163,3471.08957326419
"673","FLORIDA",2014,19893297,5.77581483853581,30.4172807554223,125.23816439276,366.429958794663,540.488587688607,719.940993189817,2481.47403620425,214.03691906877,3415.45194846284,3955.94053615145
"674","GEORGIA",2014,10097343,5.74408534997771,21.3818625355205,122.972944466678,218.394086444325,377.297275134657,756.911991600167,2258.35648051175,265.951151703968,3281.21962381589,3658.51689895055
"675","HAWAII",2014,1419561,1.83155214886856,22.1195144132587,77.9818549537498,148.073946804681,259.235073378319,547.915869765371,2228.8580765462,273.253491748505,3050.02743806008,3309.2625114384
"676","IDAHO",2014,1634464,1.95782837676449,28.6332400101807,12.4811559018736,160.480744757915,212.179650331852,393.278775182567,1359.89535407326,101.623529181432,1854.79765843726,2066.97730876911
"677","ILLINOIS",2014,12880580,5.31808350245098,23.9197303227029,118.775707305106,213.654975164162,370.037684638425,388.243386555574,1552.15060191389,135.483029490908,2075.87701796037,2445.9147025988
"678","INDIANA",2014,6596855,5.00238371163229,24.481362709958,104.549819573115,222.621233906157,365.310439595838,559.251340221969,1880.01706873957,210.115274627076,2649.38368358862,3014.69412318446
"679","IOWA",2014,3107126,1.93104495923242,26.6484204374074,33.632366373298,201.601093743865,273.468150309965,464.35194453009,1495.81960950409,133.59612709623,2093.76768113041,2367.23583144037
"680","KANSAS",2014,2904021,3.13358615519654,37.0176386465525,46.9004872898646,249.963757149139,348.585633506094,545.037380928031,1952.36191473822,237.808197667992,2735.20749333424,3083.79312684034
"681","KENTUCKY",2014,4413457,3.62527605910741,20.006992251199,75.5870058323894,99.7857235269314,211.625489950395,526.661979486829,1577.0857176132,143.153088384004,2246.90078548403,2458.52627543443
"682","LOUISIANA",2014,4649676,10.2587793213979,21.3348198885256,122.481652485033,352.433158783537,514.745543560455,824.50906256694,2421.5880848472,212.724499513514,3458.82164692766,3973.56719048811
"683","MAINE",2014,1330089,1.57884171660693,27.065857998976,22.8556134213575,66.9128156085796,127.810996106276,378.170182596804,1548.16707754143,60.0711681699495,1986.40842830818,2114.21942441446
"684","MARYLAND",2014,5976407,6.10734844531171,19.1419359491413,159.694612498781,253.212339788773,446.104155891659,468.709711370059,1819.57152516554,219.228710494449,2507.50994703005,2953.61410292171
"685","MASSACHUSETTS",2014,6745408,1.95688681841039,24.149762327201,89.483097241857,267.604272417621,391.362538781939,370.088807081795,1364.52828353748,122.453675152044,1857.07076577132,2248.43330455326
"686","MICHIGAN",2014,9909877,5.39865429207648,40.858226595547,80.9394506107392,277.692649464771,427.331237310009,445.858207927303,1384.53787065167,213.49407263077,2043.89015120975,2471.22138851976
"687","MINNESOTA",2014,5457173,1.61255653797305,26.6071828765553,67.5624540398481,123.305601636598,229.147948947193,380.654965492206,1763.49549482855,153.321142650233,2297.47160297099,2526.61955191818
"688","MISSISSIPPI",2014,2994079,8.61700709967907,25.5170287757938,81.16018314814,153.369366673358,278.482965880326,813.338592602266,1956.89559293526,150.931221253681,2921.1654067912,3199.64837267153
"689","MISSOURI",2014,6063589,6.64622882586534,28.1351523000652,92.2226094149851,304.80298054502,442.906008306302,581.470808789976,2055.25143607194,269.757729292008,2906.47997415392,3349.38598246022
"690","MONTANA",2014,1023579,3.61476739948748,42.0094589670167,19.83237248908,247.367325824387,323.668226878433,351.2186162475,1922.07929236532,199.593778301431,2472.89168691425,2796.55991379268
"691","NEBRASKA",2014,1881503,2.87004591541975,32.9523790288934,55.4344053663481,176.242078806146,280.360966737762,422.534537547907,1864.14797106356,236.778788022129,2523.4612966336,2803.82226337136
"692","NEVADA",2014,2839099,5.98781514839743,35.0463298391497,209.714419962108,372.089877809826,635.588966781363,772.322486817121,1494.3473263877,358.740572273105,2625.41038547793,3260.99935225929
"693","NEW HAMPSHIRE",2014,1326813,0.904422853861094,34.5188055890318,40.472922710284,109.962745315278,196.109022145547,313.68399314749,1584.39810282233,64.5908654799131,1962.67296144973,2158.78198359528
"694","NEW JERSEY",2014,8938175,3.90460021201196,10.6621318110241,117.451269414618,125.584920859124,261.194259454531,354.770408948135,1248.33089528903,130.955144646418,1734.05644888358,1995.25070833811
"695","NEW MEXICO",2014,2085572,4.84279612499592,51.3528183155508,100.020521947936,421.802747639497,597.390068527963,887.286557356927,2353.40712284208,301.59591709133,3542.28959729034,4139.6796658183
"696","NEW YORK",2014,19746227,3.12464755925271,19.841765214185,121.770098155967,229.426107579944,381.834970295844,257.168116217848,1381.35249837855,79.6911734074565,1718.21178800386,2100.0467582997
"697","NORTH CAROLINA",2014,9943964,5.12873940412495,17.4980520846616,84.6342565198345,215.417111325021,329.516478539142,798.20280926198,1937.79864850677,137.068074663183,2873.06953243194,3202.58601097108
"698","NORTH DAKOTA",2014,739482,2.97505551183125,37.323423693883,23.394754706673,190.268322961208,265.050400144966,366.067057751237,1539.45599757668,204.737911132387,2110.26096646031,2375.31136660527
"699","OHIO",2014,11594163,4.00201377192989,35.3367466025792,109.995003520306,127.400313416329,284.884730359578,680.040465189251,1963.64325738736,155.379909701114,2799.06363227772,3083.9483626373
"700","OKLAHOMA",2014,3878051,4.5125760336829,32.9289119715032,78.5961814323742,277.046382319366,405.977126138877,760.897677725229,1956.93661584131,272.894812368378,2990.72910593491,3396.70623207379
"701","OREGON",2014,3970239,2.04017944511653,26.4971453859579,52.7172293657888,140.847943914711,232.328582737714,433.97891159701,2204.55242115147,240.514487918737,2879.04582066722,3111.37440340493
"702","PENNSYLVANIA",2014,12787209,4.80167329712058,21.7952173926304,105.840140721873,173.524965455714,314.095124276142,357.544793394712,1472.22118603051,101.976905202691,1931.74288462791,2245.83800890405
"703","RHODE ISLAND",2014,1055173,2.36927972948512,23.9771108623894,50.1339590759051,132.490122472808,219.205760571963,457.081445412269,1542.78018865153,173.715589765849,2173.57722382965,2392.78298440161
"704","SOUTH CAROLINA",2014,4832482,6.4356163147633,30.6260840702562,82.7111202897393,365.774771639087,497.715252741759,759.878671043162,2433.40792578224,266.984957212463,3460.27155403786,3957.98680677962
"705","SOUTH DAKOTA",2014,853175,2.34418495619304,48.4074193453864,23.4418495619304,245.670583409031,326.544964397691,330.2956603276,1415.53608579717,118.02971254432,1863.86145866909,2190.40642306678
"706","TENNESSEE",2014,6549352,5.66468255180054,28.4150248757434,110.927004686876,453.189872830167,608.426604647299,712.16205817003,2156.03009274811,192.370176469367,3060.5623273875,3668.9889320348
"707","TEXAS",2014,26956958,4.39218698192875,30.5524087695652,115.669579631352,243.558638923576,405.88407638577,627.793388259907,2137.31089390724,254.279433161561,3019.38371532871,3425.26779171448
"708","UTAH",2014,2942902,2.27666432657289,32.1111610240504,44.5818447233377,119.371966854486,215.637489797486,391.382383783082,2239.11635521672,247.986511273566,2878.48525027337,3094.12274007086
"709","VERMONT",2014,626562,1.59601124868728,15.8005113620041,11.172078740811,68.9476859432905,99.2718996683489,324.628687982993,1160.77898117026,38.9426744679697,1524.35034362122,1623.62224328957
"710","VIRGINIA",2014,8326289,4.05943151865135,17.198538268369,51.5475741954189,112.895432767227,196.245890576222,277.698744302534,1560.51513465363,92.057818314978,1930.27169727114,2126.51758784736
"711","WASHINGTON",2014,7061530,2.46405524015334,30.7440455538672,79.8693767497979,164.65270274289,285.150668481193,782.974794414242,2489.10646842823,433.999430718272,3706.08069356074,3991.23136204194
"712","WEST VIRGINIA",2014,1850326,3.99929525932187,15.4026912014423,35.1829893759262,235.526064055739,302.000836609333,484.941572458043,1447.25848309974,102.46842988749,2034.66848544527,2336.6693220546
"713","WISCONSIN",2014,5757564,2.86579532593993,20.2863572163505,87.9886007346162,170.367190012999,290.296382289454,368.489173546312,1547.58158137712,172.277720230292,2088.34847515373,2378.64485744318
"714","WYOMING",2014,584153,2.73900844470541,21.5696915020551,9.07296547308667,153.898036986885,195.496727740849,289.136578944215,1572.3620352887,103.226380759835,1964.72499499275,2160.2217227336
"715","FEDERAL",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","ALABAMA",2015,4858979,7.16199843629701,29.9651428828978,94.8964792809354,328.34058348472,472.362609511175,725.563950780606,2040.67562341801,212.699005284855,2978.93857948347,3451.30118899464
"717","ALASKA",2015,738432,7.98990292945051,88.0243543075056,103.056205581557,497.134468712082,730.195874501647,475.46693534408,2065.05135205408,277.073582943318,2817.59187034148,3547.78774484313
"718","ARIZONA",2015,6828065,4.52544022354796,33.5966338926182,93.144983241958,267.059554939796,410.247998517882,555.896875615566,2231.45210246241,245.823670395639,3033.17264847362,3443.4206469915
"719","ARKANSAS",2015,2978204,6.07748831174762,43.6504685374138,70.4451407626878,379.960539976442,521.320903470682,760.189698220807,2297.49204554154,193.808080306117,3251.48982406847,3772.81072753915
"720","CALIFORNIA",2015,39144818,4.7541414038507,23.980185576543,135.042140188262,253.798599855542,426.32207409931,504.291525892393,1677.14919507353,436.821548129308,2618.26226909523,3044.58434319454
"721","COLORADO",2015,5456574,3.22546711544643,43.5621325762282,60.8990183217528,197.175003949365,320.988957540024,429.83014616864,1918.45652601797,293.224283222403,2641.51095540902,2962.49991294904
"722","CONNECTICUT",2015,3590886,3.25824879987836,16.2076991583693,80.5372267457112,113.147563024836,218.469759273895,279.958762266471,1355.51504559042,176.502400800248,1811.97620865714,2030.44596793103
"723","DELAWARE",2015,945934,6.66008410734787,25.6888958426275,130.558791628169,325.709827535536,498.977729947332,504.580657847165,2061.56032027604,124.850148107585,2690.99112623079,3189.96885617813
"724","FLORIDA",2015,20271272,5.13534621803703,26.7866762381759,104.270713747021,315.199756581629,461.865441892349,539.028828580663,2073.57979311806,200.584354055335,2813.19297575406,3275.05841764641
"725","GEORGIA",2015,10214860,6.02064051783382,22.4770579332463,119.893958409611,220.82534660289,378.301807366914,649.778851594638,2113.26440107843,259.249759663862,3022.29301233693,3400.59481970384
"726","HAWAII",2015,1431603,1.32718358371699,27.9407070256209,84.031676379555,168.901573969879,293.447275536584,458.018039917491,2934.47275536584,403.673364752658,3796.16416003599,4089.61143557257
"727","IDAHO",2015,1654930,1.93361652758727,32.2068002876255,11.6016991655236,160.127618690821,215.598242825981,370.045862967014,1260.65755047041,113.056141347368,1743.75955478479,1959.35779761078
"728","ILLINOIS",2015,12859995,5.78538327580998,27.5972113519484,115.940947099902,224.56462852435,383.779309400976,361.14321972909,1490.15610037173,137.262883850266,1988.56220395109,2372.34151335207
"729","INDIANA",2015,6619680,5.63471346046939,27.0254755516883,107.4221110386,238.153505909651,387.526285258502,519.813646581104,1871.96359944892,204.224373383608,2596.00161941363,2983.52790467213
"730","IOWA",2015,3123899,2.30481203137489,27.2415977597227,33.5158082895766,213.227124180391,286.052782116195,476.711955156041,1431.64039554416,138.992970003192,2047.34532070339,2333.39810281959
"731","KANSAS",2015,2911641,4.39614636557185,42.9654617447687,62.4390163485128,267.615410004187,389.917575690135,527.606253655585,1953.53754120099,238.937423947526,2720.0812188041,3109.99879449424
"732","KENTUCKY",2015,4425092,4.72306564473688,22.5306050134099,74.7329095078701,105.489332199195,218.662120471168,503.040388764799,1498.72590219593,175.860750465753,2177.62704142648,2396.28916189765
"733","LOUISIANA",2015,4670724,10.2981893171166,26.9765458203054,118.825261351345,373.68938948223,539.702196062109,759.047205529592,2385.81855832201,208.554391139361,3353.42015499096,3893.12235105307
"734","MAINE",2015,1329328,1.73019751333004,26.6299965095146,23.3952794193758,69.2831265120422,130.065717415115,352.358484888605,1416.42995558658,61.2339467761155,1830.0223872513,1960.08810466642
"735","MARYLAND",2015,6006401,8.59083501084926,19.7123035907859,164.208150604663,256.676169306711,457.212230751826,427.510584125169,1668.53661618663,218.949750441238,2314.99695075304,2772.20918150486
"736","MASSACHUSETTS",2015,6794422,1.88389829186353,23.6664722915356,77.8285481826122,280.686127532261,390.938331472493,322.176043819474,1249.73102936497,118.759182164428,1690.66625534887,2081.60458682137
"737","MICHIGAN",2015,9922576,5.7545540593491,41.9548310841862,78.5683072621464,266.201034892552,415.527177620005,403.534324151309,1323.20478069405,158.870035361785,1885.60914020714,2301.13631782714
"738","MINNESOTA",2015,5489594,2.42276569086894,30.7126537955266,68.69360466366,129.226314368604,242.622678471304,351.556053143456,1725.15490216581,145.384157735527,2222.09511304479,2464.71779151609
"739","MISSISSIPPI",2015,2992333,8.65545378806436,28.8069543062219,76.6625906942844,150.317494744068,275.838284041248,828.751345522039,1863.02794508499,141.795715917981,2833.57500652501,3109.41329056626
"740","MISSOURI",2015,6083672,8.25159541803043,30.4750157470685,104.805124273629,342.391897525047,497.413404272946,558.971621086738,2015.83846071912,279.420060779082,2854.23014258494,3351.64354685788
"741","MONTANA",2015,1032949,3.48516722510017,41.7251965005049,20.3301421464177,272.811145564786,349.581634717687,371.557550275958,2017.911823333,234.087065285895,2623.55643889485,2973.13807361254
"742","NEBRASKA",2015,1896190,3.26971453282635,34.3847399258513,52.4209071875709,173.136658246273,274.866970082112,338.679140803401,1691.39168543237,211.002062029649,2241.07288826542,2515.93985834753
"743","NEVADA",2015,2890845,6.15736921211618,42.8248487898867,217.479664250418,413.892823724551,695.921088816592,773.476267319763,1502.19053598515,392.653359138937,2668.32016244385,3364.24125126044
"744","NEW HAMPSHIRE",2015,1330608,1.05215059581785,34.6458160480021,35.171891345911,115.962026381925,199.307384293496,260.557579692892,1418.22384954848,66.9618700624076,1745.74329930378,1945.05068359727
